id,original_index,artist,album,title,recording_condition,midi_filepath,mp3_filepath,youtube_url,duration_sec,performance_start_sec,performance_end_sec,song_split,album_split_0,album_split_1,album_split_2,acoust_id,mb_album_id,mb_artist_id,mb_track_id,mb_recording_id,agreement,discogs_idx
369,674,Brad Mehldau,Suite -  April 2020,VIII. yearning,studio,data/midi/studio/Brad Mehldau/Suite -  April 2020/VIII. yearning.midi,data/audio/studio/Brad Mehldau/Suite -  April 2020/VIII. yearning.mp3,https://www.youtube.com/watch?v=B7O_koZbB2I,211.032,0,211,train,train,train,test,ef1e2e47-c4c0-4dec-a4b1-a85476d92086,ee4449cf-4b23-424a-b0a1-a75468b8b18b,b7723b3f-9a35-438d-bc42-8ad8b5e027ae,77da4e79-9c7f-40c5-90d5-5be6ab4a87d0,6e04537f-16a7-40c6-9e6e-f01ce037ff98,0.8688524590163935,120
370,675,Art Tatum,"The Art Tatum Solo Masterpieces, Vol. 3",Indiana (Back Home Again In Indiana),studio,"data/midi/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 3/Indiana (Back Home Again In Indiana).midi","data/audio/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 3/Indiana (Back Home Again In Indiana).mp3",https://www.youtube.com/watch?v=JqBlYOhT1p8,183.6,0,183,train,train,train,train,9535f2e3-8c09-47b3-82f9-16771655bd01,fdca5f37-0fbb-4438-b9b8-368c75e3719f,e073f6af-d696-4340-b847-e81fabc4d55b,eac80f09-7b43-3559-904a-67e833bee63d,60c5af35-3bef-4afb-9b97-b71f753dceb1,0.9069860279441118,22
371,676,Andy Laverne,Tadd's Delight,Hot House,studio,data/midi/studio/Andy Laverne/Tadd's Delight/Hot House.midi,data/audio/studio/Andy Laverne/Tadd's Delight/Hot House.mp3,https://www.youtube.com/watch?v=X5vo-A2oBMo,189.36,0,189,train,train,train,train,d09ea80c-3fd3-4ef4-9534-672725e37453,a8ca6fa7-b561-4799-9b2e-ceae5efa48be,e88ae791-cd20-4298-943a-66fd6d222698,bca3761c-3bf9-4da5-809b-9f6aaf156ddd,faa2515a-0833-4cb5-b2b2-defde14140aa,0.8893756845564075,140
372,677,Alan Pasqua,Solo,To Love Again,studio,data/midi/studio/Alan Pasqua/Solo/To Love Again.midi,data/audio/studio/Alan Pasqua/Solo/To Love Again.mp3,https://www.youtube.com/watch?v=AGAGkawoaWg,407.184,0,407,train,train,train,train,,,,,,0.9262910798122066,219
373,680,Dick Hyman,Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hart,It Never Entered My Mind,studio,data/midi/studio/Dick Hyman/Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hart/It Never Entered My Mind.midi,data/audio/studio/Dick Hyman/Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hart/It Never Entered My Mind.mp3,https://www.youtube.com/watch?v=PCDuCUcm4mE,246.6,0,246,val,val,train,train,c8440d92-1330-4c5c-8697-ab951f048724,1ebff91a-54b7-4a2f-80e8-dc5d463a4464,dab1ad75-3ea3-4071-91c4-7a66475599d4,437d8925-d9c5-4104-927b-470663db044c,4409ced7-7fad-4424-9373-06ca556a12d2,0.9369676320272572,206
374,681,Ray Bryant,Alone With The Blues,Blues 3,studio,data/midi/studio/Ray Bryant/Alone With The Blues/Blues 3.midi,data/audio/studio/Ray Bryant/Alone With The Blues/Blues 3.mp3,https://www.youtube.com/watch?v=opicthyn0ZM,440.016,0,440,train,train,train,train,f3639ef9-b0f8-4401-bd38-814a377e9b76,35e61b13-07ec-41f5-ba3d-3f7d92a5b6bd,7feee525-a8ff-4a59-85f6-2b5190ea3e38,3af6c292-886b-38b9-b52c-b4445065b8c2,923704ac-ed95-4013-9054-7357dc2e2675,0.906527662599218,213
375,683,Alan Broadbent,Heart to Heart -  Solo Piano,Heart to Heart,studio,data/midi/studio/Alan Broadbent/Heart to Heart -  Solo Piano/Heart to Heart.midi,data/audio/studio/Alan Broadbent/Heart to Heart -  Solo Piano/Heart to Heart.mp3,https://www.youtube.com/watch?v=fyljuD99YKI,307.8,0,307,train,train,train,train,,,,,,0.9212121212121211,119
376,684,Hank Jones,Handful Of Keys,You Feet's Too Big - Instrumental,studio,data/midi/studio/Hank Jones/Handful Of Keys/You Feet's Too Big - Instrumental.midi,data/audio/studio/Hank Jones/Handful Of Keys/You Feet's Too Big - Instrumental.mp3,https://www.youtube.com/watch?v=yAl2yxmQa-A,143.04,0,143,train,train,train,train,20fa39d9-9230-47db-bafc-d1a33b5c9b40,3836130b-cdca-4ea2-93b7-b95ba5ec6896,80d610fe-7771-4226-aa9b-950944791698,28dccf5e-e83d-3109-9981-c209f96fcccb,1c83ca3c-4a58-4a5e-b5a8-58edf5382541,0.8816137566137565,128
377,685,Abdullah Ibrahim,Senzo,In A Sentimental Mood,studio,data/midi/studio/Abdullah Ibrahim/Senzo/In A Sentimental Mood.midi,data/audio/studio/Abdullah Ibrahim/Senzo/In A Sentimental Mood.mp3,https://www.youtube.com/watch?v=74LQI3zmgHI,181.44,0,181,train,train,train,train,,,,,,0.8692579505300354,81
378,690,Alan Pasqua,Day Dream,When I Grow Too Old to Dream,studio,data/midi/studio/Alan Pasqua/Day Dream/When I Grow Too Old to Dream.midi,data/audio/studio/Alan Pasqua/Day Dream/When I Grow Too Old to Dream.mp3,https://www.youtube.com/watch?v=x6uaxBiuV1k,248.856,0,248,train,val,train,test,,,,,,0.892620070285045,189
379,691,Dick Hyman,September Song - Dick Hyman Plays the Music of Kurt Weill,September Song,studio,data/midi/studio/Dick Hyman/September Song - Dick Hyman Plays the Music of Kurt Weill/September Song.midi,data/audio/studio/Dick Hyman/September Song - Dick Hyman Plays the Music of Kurt Weill/September Song.mp3,https://www.youtube.com/watch?v=Ca4MmAhRrto,180.504,0,180,train,train,train,train,,,,,,0.9167259786476868,60
380,693,George Shearing,Piano,John O'Groats,studio,data/midi/studio/George Shearing/Piano/John O'Groats.midi,data/audio/studio/George Shearing/Piano/John O'Groats.mp3,https://www.youtube.com/watch?v=UbxS3mlUBus,181.536,0,181,val,train,train,train,b11ef715-1ae8-40eb-b41f-1fab3d473ba1,b945ca22-e8da-4457-bf99-9ee56805a2e2,ef83af4c-4da9-47d1-b9bd-df9db18b28e9,44660d23-7bef-38e8-bf7b-ac9eb88b9d69,69ee7054-e95d-4b57-88e1-c0046b8ececd,0.8940438871473354,83
381,694,Ellis Marsalis,Duke In Blue,Caravan,studio,data/midi/studio/Ellis Marsalis/Duke In Blue/Caravan.midi,data/audio/studio/Ellis Marsalis/Duke In Blue/Caravan.mp3,https://www.youtube.com/watch?v=3Rp9rkP9Ha0,292.224,0,292,train,train,train,test,f27f38a8-99e3-436f-a88c-d3388f078894,38973b0c-6a70-451a-a99f-103d96727beb,c28999ee-ff26-4825-be24-b466e7b32821,32ed88ee-237c-37ad-935b-92cab1230af6,8b1e79e0-f8e2-48e3-8ffa-09b94c290b37,0.9590030702546504,203
382,695,Erroll Garner,Solo Time! The Erroll Garner Collection Vols. 4 & 5,Slow Boat To China,studio,data/midi/studio/Erroll Garner/Solo Time! The Erroll Garner Collection Vols. 4 & 5/Slow Boat To China.midi,data/audio/studio/Erroll Garner/Solo Time! The Erroll Garner Collection Vols. 4 & 5/Slow Boat To China.mp3,https://www.youtube.com/watch?v=mcwXB-w3_aE,228.072,0,228,train,train,train,train,12ec78dc-b9ed-471d-b7af-e2e3302e9485,e2552704-2654-42af-a3b3-299f7c00a136,75bd5186-9d89-4da9-95de-fce055c28895,00ee7c1c-15c6-3f23-bfaa-94611413f392,47c272e8-213a-4097-a616-48a3976171d3,0.8907457039255873,42
383,696,Dave McKenna,Dave Fingers McKenna,Stumbling,studio,data/midi/studio/Dave McKenna/Dave Fingers McKenna/Stumbling.midi,data/audio/studio/Dave McKenna/Dave Fingers McKenna/Stumbling.mp3,https://www.youtube.com/watch?v=BLjHoaZQAoI,363.336,0,363,val,train,train,train,0fc5d837-0946-4b12-a449-51c2b03a7b33,c00dae75-1840-46fd-95bc-1929a6206141,a048dfa0-5ce1-40ca-bcdf-56f9d56b32ae,7d9a5cc7-04bd-4a20-ad56-c8d2fce83b78,0617a91a-8cac-441c-8115-63e1ab075dc0,0.8570381231671554,12
384,698,Art Tatum,"The Art Tatum Solo Masterpieces, Vol. 6",I've Got A Crush On You,studio,"data/midi/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 6/I've Got A Crush On You.midi","data/audio/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 6/I've Got A Crush On You.mp3",https://www.youtube.com/watch?v=X-F0ip7RF6I,215.064,0,215,train,train,train,train,73e0d650-9f16-4369-a800-f3c7dba5d2d8,096dda47-78c8-4f4f-a130-b673dad90198,e073f6af-d696-4340-b847-e81fabc4d55b,a81ccb65-08c3-3ded-8a58-7d2d6325b796,d1e19656-9f7d-414f-bfe2-725e10ed651b,0.9091818864148112,225
385,705,Roland Hanna,Solo Piano,Isn't It a Pity,studio,data/midi/studio/Roland Hanna/Solo Piano/Isn't It a Pity.midi,data/audio/studio/Roland Hanna/Solo Piano/Isn't It a Pity.mp3,https://www.youtube.com/watch?v=huRm2O78fns,300.576,0,300,train,train,train,train,a76de558-a39c-4fc8-bae9-5fc2128789dd,84c9fb4e-7b56-4ba8-9f8f-f0029571ef51,7af9292e-dde2-4684-a758-ce9064aedd38,a8a2556e-df52-392a-9e0f-1b8874ce9aba,213b98dd-c5e5-4421-9280-609f074334a1,0.8750404661702816,191
386,707,Horace Parlan,The Maestro,Spring Is Here,studio,data/midi/studio/Horace Parlan/The Maestro/Spring Is Here.midi,data/audio/studio/Horace Parlan/The Maestro/Spring Is Here.mp3,https://www.youtube.com/watch?v=ugrM1MyEdEo,390.936,0,391,train,train,test,train,,,,,,0.9444043321299638,24
387,708,Alan Broadbent,To the Evening Star,Since That Time,studio,data/midi/studio/Alan Broadbent/To the Evening Star/Since That Time.midi,data/audio/studio/Alan Broadbent/To the Evening Star/Since That Time.mp3,https://www.youtube.com/watch?v=5SfzuTQOqp0,272.064,0,272,train,train,test,train,,,,,,0.916171617161716,19
388,709,Andy Laverne,Tadd's Delight,The Squirrel,studio,data/midi/studio/Andy Laverne/Tadd's Delight/The Squirrel.midi,data/audio/studio/Andy Laverne/Tadd's Delight/The Squirrel.mp3,https://www.youtube.com/watch?v=zegiU6bs8-0,410.712,0,410,train,train,train,train,780b9338-d4ae-4493-ad83-1406a12a8ffc,a8ca6fa7-b561-4799-9b2e-ceae5efa48be,e88ae791-cd20-4298-943a-66fd6d222698,abf2c730-b8df-4b45-9cc9-0e7d7d10bc44,6e58b7a9-4032-473b-bf42-fcdcdfaf1b1e,0.9111501036847982,140
389,710,Art Tatum,"The Art Tatum Solo Masterpieces, Vol. 3",Jitterbug Waltz,studio,"data/midi/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 3/Jitterbug Waltz.midi","data/audio/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 3/Jitterbug Waltz.mp3",https://www.youtube.com/watch?v=S5WltvJ-wvE,227.232,0,227,train,train,train,train,53914a6b-edba-4f08-b0bd-cb314eafbbea,fdca5f37-0fbb-4438-b9b8-368c75e3719f,e073f6af-d696-4340-b847-e81fabc4d55b,a7b3eed1-e97c-30b4-a7ed-23ec4c071936,691f765c-eb08-49f2-9da4-12e60663c9aa,0.9024901093786364,22
390,711,Abdullah Ibrahim,The Song Is My Story,Just Arrived,studio,data/midi/studio/Abdullah Ibrahim/The Song Is My Story/Just Arrived.midi,data/audio/studio/Abdullah Ibrahim/The Song Is My Story/Just Arrived.mp3,https://www.youtube.com/watch?v=rotxetJPmDo,209.592,0,209,train,train,val,test,f4c0b32a-b984-4f92-a20c-d60ff7fdea8c,8dd2d9b6-5354-468c-8b0b-dbd0ff5a1090,fd64e185-9973-44d5-ad09-5d5562804292,6c3a57d0-7d1e-4a8c-9f55-b5ecf145b57d,24f2d237-6381-414f-ba37-fdc0fc8a7a9d,0.917222963951936,109
391,714,Erroll Garner,Solitaire,It's The Talk Of The Town,studio,data/midi/studio/Erroll Garner/Solitaire/It's The Talk Of The Town.midi,data/audio/studio/Erroll Garner/Solitaire/It's The Talk Of The Town.mp3,https://www.youtube.com/watch?v=yd4NE2H7cXY,361.608,0,361,train,test,train,test,d9457f20-31f9-42b6-9cc4-4f5e2401d91f,e106b76a-5b44-4b9b-9e2d-4793fcb8c06f,75bd5186-9d89-4da9-95de-fce055c28895,9ab15840-9e2d-3db8-b465-c6ef827cba77,b6adcb85-897e-4a92-b079-4551d7c56fa7,0.8846105763220403,47
392,716,Ellis Marsalis,Duke In Blue,Come Sunday,studio,data/midi/studio/Ellis Marsalis/Duke In Blue/Come Sunday.midi,data/audio/studio/Ellis Marsalis/Duke In Blue/Come Sunday.mp3,https://www.youtube.com/watch?v=0TtvM-cX2bs,157.392,0,157,train,train,train,test,fdca7ef5-9a22-4c55-a2bb-48acd1162387,38973b0c-6a70-451a-a99f-103d96727beb,c28999ee-ff26-4825-be24-b466e7b32821,7980efdc-efdb-3a2a-9189-c183d022b380,0cd9eb7a-3e08-4a12-8bca-4cd1eb36f3ab,0.9470752089136492,203
393,718,Dick Hyman,Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hart,"Bewitched, Bothered And Bewildered",studio,"data/midi/studio/Dick Hyman/Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hart/Bewitched, Bothered And Bewildered.midi","data/audio/studio/Dick Hyman/Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hart/Bewitched, Bothered And Bewildered.mp3",https://www.youtube.com/watch?v=D8xVmjqzSFY,264.96,0,265,train,val,train,train,97d03644-3fad-4dee-8c08-1c69cc149f02,1ebff91a-54b7-4a2f-80e8-dc5d463a4464,dab1ad75-3ea3-4071-91c4-7a66475599d4,3c52ba7f-23f5-470e-805a-caead6e5928a,ab4de4a8-49c9-4178-b6a7-f78a8a18ddd7,0.9453101130461352,206
394,719,Tete Montoliu,Solo Piano,Me Embaix Apeu,studio,data/midi/studio/Tete Montoliu/Solo Piano/Me Embaix Apeu.midi,data/audio/studio/Tete Montoliu/Solo Piano/Me Embaix Apeu.mp3,https://www.youtube.com/watch?v=hIrPLhgI0eQ,258.36,0,258,train,train,val,val,388a0a58-853a-466d-9da3-cf74b91eae32,fdc99fea-265b-4169-b869-0b4947983d82,769d402e-20c3-40ec-8369-86fe8120bce8,67beac27-3eeb-4e5d-bf7d-6f8920edd23d,7e365cf8-122b-44f6-81b0-06ec02c9aaa5,0.947806910071061,7
395,721,Art Tatum,"The Art Tatum Solo Masterpieces, Volume 1",You Took Advantage Of Me,studio,"data/midi/studio/Art Tatum/The Art Tatum Solo Masterpieces, Volume 1/You Took Advantage Of Me.midi","data/audio/studio/Art Tatum/The Art Tatum Solo Masterpieces, Volume 1/You Took Advantage Of Me.mp3",https://www.youtube.com/watch?v=VlTHLfq4N50,196.128,0,196,train,val,train,val,2ebc74d9-c16b-4aba-914f-1e3bcc00b492,da515317-8087-48fe-89c1-532be01837e6,e073f6af-d696-4340-b847-e81fabc4d55b,83eb41ae-e41a-3543-8b72-b87ba01d328f,5aa8a274-197e-4327-8248-c96fe46c2caa,0.905458768873403,242
396,722,Barry Harris,Solo,Tribute To Duke,studio,data/midi/studio/Barry Harris/Solo/Tribute To Duke.midi,data/audio/studio/Barry Harris/Solo/Tribute To Duke.mp3,https://www.youtube.com/watch?v=0mlJd84Dq6I,201.072,0,201,train,val,train,test,,,,,,0.9248291571753986,85
397,723,Denny Zeitlin,Homecoming,Quiet Now,studio,data/midi/studio/Denny Zeitlin/Homecoming/Quiet Now.midi,data/audio/studio/Denny Zeitlin/Homecoming/Quiet Now.mp3,https://www.youtube.com/watch?v=XGioBw1I_0o,223.488,0,223,test,test,train,train,,,,,,0.8967109059434506,28
398,724,Abdullah Ibrahim,The Song Is My Story,"For Coltrane, Pt. 1",studio,"data/midi/studio/Abdullah Ibrahim/The Song Is My Story/For Coltrane, Pt. 1.midi","data/audio/studio/Abdullah Ibrahim/The Song Is My Story/For Coltrane, Pt. 1.mp3",https://www.youtube.com/watch?v=IJe7sB2AvZQ,57.24,0,57,test,train,val,test,63d72feb-339d-43e5-bbea-392dbfc5fed3,8dd2d9b6-5354-468c-8b0b-dbd0ff5a1090,fd64e185-9973-44d5-ad09-5d5562804292,c1462eb7-5f1c-4d3b-950b-e97c56f7505f,51f0c25f-1e81-4975-8889-2c07138d254f,0.8973384030418251,109
399,727,Joanne Brackeen,Popsicle Illusion,Popsicle Illusion,studio,data/midi/studio/Joanne Brackeen/Popsicle Illusion/Popsicle Illusion.midi,data/audio/studio/Joanne Brackeen/Popsicle Illusion/Popsicle Illusion.mp3,https://www.youtube.com/watch?v=em5JdN7-sBM,253.104,0,253,test,train,train,train,1535feae-bcac-45bd-a5b9-151ccf96db0d,e9a7e3db-7032-4a0b-b3a9-9e4d970378e5,ec336bf6-e027-4690-b0ac-b95093162791,b7764ae4-2387-4f8d-8e47-428a29daf039,d98f3859-6573-4380-a229-46e5c845b216,0.935504606813799,25
400,728,Dick Hyman,Dick Hyman Plays Duke Ellington,"Black, Brown and Beige -  Come Sunday",studio,"data/midi/studio/Dick Hyman/Dick Hyman Plays Duke Ellington/Black, Brown and Beige -  Come Sunday.midi","data/audio/studio/Dick Hyman/Dick Hyman Plays Duke Ellington/Black, Brown and Beige -  Come Sunday.mp3",https://www.youtube.com/watch?v=SD8Y1E0OrJw,194.88,0,194,train,train,train,train,0d76f88f-906f-4ade-94f9-0399b94752c0,73223907-8faf-4ad2-b7a7-a80932b9b57d,dab1ad75-3ea3-4071-91c4-7a66475599d4,bb799f25-5011-3e8e-80a2-b08ad36a954a,ed17891f-fda6-467e-8e7e-4da1418688f1,0.924838940586972,112
401,729,Abdullah Ibrahim,Dream Time,The Ballance,studio,data/midi/studio/Abdullah Ibrahim/Dream Time/The Ballance.midi,data/audio/studio/Abdullah Ibrahim/Dream Time/The Ballance.mp3,https://www.youtube.com/watch?v=27GudKrdkbY,182.544,0,182,train,train,train,train,88bfd3a2-c53a-4dc1-8aed-d8633035b223,cd84f0d5-7f35-44da-ac2f-2bc2331d324c,fd64e185-9973-44d5-ad09-5d5562804292,8f50bcb7-1231-4a05-93a8-47b947e3fe07,90c0c2cf-846e-4ea6-8ed7-98d8e9ccb0b1,0.9572798605056668,238
402,733,Brad Mehldau,Suite -  April 2020,V. remembering before all this,studio,data/midi/studio/Brad Mehldau/Suite -  April 2020/V. remembering before all this.midi,data/audio/studio/Brad Mehldau/Suite -  April 2020/V. remembering before all this.mp3,https://www.youtube.com/watch?v=qMJCphdz3Hc,219.024,0,219,train,train,train,val,1b70e59d-5352-4456-a1ac-0172d279347f,ee4449cf-4b23-424a-b0a1-a75468b8b18b,b7723b3f-9a35-438d-bc42-8ad8b5e027ae,0964cac1-200b-4480-99f6-cae2b27964d4,4777d449-6d3e-4c93-902e-74fdf2f35796,0.8690828402366864,120
403,734,Abdullah Ibrahim,Senzo,Meditation  Mummy,studio,data/midi/studio/Abdullah Ibrahim/Senzo/Meditation  Mummy.midi,data/audio/studio/Abdullah Ibrahim/Senzo/Meditation  Mummy.mp3,https://www.youtube.com/watch?v=V5FNcz2-_uM,136.56,0,136,train,train,train,train,631bc345-0d6f-4643-8df1-3877c87efa88,f50423f6-1d01-4cb7-bc86-9c2ff6579a60,fd64e185-9973-44d5-ad09-5d5562804292,d43dd09e-09d4-349e-b9b9-5d1347d390dd,054a7ff8-8a6f-42a3-97c2-95c887127023,0.8634751773049646,81
404,735,Barry Harris,Listen To Barry Harris...Solo Piano (Reissue),Anachronism,studio,data/midi/studio/Barry Harris/Listen To Barry Harris...Solo Piano (Reissue)/Anachronism.midi,data/audio/studio/Barry Harris/Listen To Barry Harris...Solo Piano (Reissue)/Anachronism.mp3,https://www.youtube.com/watch?v=B25X1IaOz-U,292.032,0,292,train,train,val,train,,ec8097ac-1e64-47ca-9d75-d5c3e118542b,413ad03f-d419-43f8-90e2-c24306b965fe,9968f9b5-1419-470f-b7a8-5e2b9f70c32b,d81a74f1-3d35-4c5e-9317-5586272b5991,0.9452392698569314,68
405,736,Tete Montoliu,Yellow Dolphin Street,If You Could See Me Now,studio,data/midi/studio/Tete Montoliu/Yellow Dolphin Street/If You Could See Me Now.midi,data/audio/studio/Tete Montoliu/Yellow Dolphin Street/If You Could See Me Now.mp3,https://www.youtube.com/watch?v=foEokkQ3oDA,321.144,0,321,test,train,train,train,2e46df8c-eb5c-4eeb-b755-9b39160ac8ea,fdc99fea-265b-4169-b869-0b4947983d82,769d402e-20c3-40ec-8369-86fe8120bce8,a41691cc-8c40-47ee-b86a-79787ce3693e,199f6516-230a-49da-83fa-36c3904fb6bb,0.9490630773291104,43
406,740,Roland Hanna,Solo Piano,Indiana,studio,data/midi/studio/Roland Hanna/Solo Piano/Indiana.midi,data/audio/studio/Roland Hanna/Solo Piano/Indiana.mp3,https://www.youtube.com/watch?v=-k-6XJWoU58,210.624,0,210,train,train,train,train,b3939c95-6748-470a-9661-10fd18f7e273,84c9fb4e-7b56-4ba8-9f8f-f0029571ef51,7af9292e-dde2-4684-a758-ce9064aedd38,678a94f7-66ac-333f-a61a-6f9ddc9a9d5c,348fa570-4ce5-4c32-a59d-3b390c78bfb5,0.7237772992925253,191
407,744,Horace Parlan,The Maestro,Peace,studio,data/midi/studio/Horace Parlan/The Maestro/Peace.midi,data/audio/studio/Horace Parlan/The Maestro/Peace.mp3,https://www.youtube.com/watch?v=Qa4W0_qcBrQ,315.0,0,315,train,train,val,train,,,,,,0.927794263105836,24
408,745,Art Tatum,"The Art Tatum Solo Masterpieces, Vol. 5",Makin' Whoopee,studio,"data/midi/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 5/Makin' Whoopee.midi","data/audio/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 5/Makin' Whoopee.mp3",https://www.youtube.com/watch?v=3dTR24h0NOE,166.104,0,166,train,train,train,train,aaeb2173-cbaa-4478-9b61-0ba4755e1933,6c658e23-5d2c-43a2-b311-43309caf18f7,e073f6af-d696-4340-b847-e81fabc4d55b,2dc8ab21-46b9-355b-9229-7cd57c9f4090,48a485d9-03be-442d-8811-9f35f6dfa2dd,0.9240674955595026,210
409,747,Dick Hyman,Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hammerstein,Getting To Know You,studio,data/midi/studio/Dick Hyman/Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hammerstein/Getting To Know You.midi,data/audio/studio/Dick Hyman/Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hammerstein/Getting To Know You.mp3,https://www.youtube.com/watch?v=O0y1VUiQqzo,331.392,0,331,train,train,train,train,1a0da1c6-90e4-4041-a678-bcbef87b2099,f54bfec3-6668-4a6a-911a-a5673a205be1,dab1ad75-3ea3-4071-91c4-7a66475599d4,b13580a0-9fe8-45da-81db-a98bf1e9dbd5,c1decd9d-70d8-4cde-94dc-304c5b039b40,0.966874881696006,89
410,748,Abdullah Ibrahim,Ode to Duke Ellington (At Duke's Place),What Really Happened in the Cornfields Is That the Birds Made Music All the Day and so I Let a Song Go out of My Heart at Duke's Place,studio,data/midi/studio/Abdullah Ibrahim/Ode to Duke Ellington (At Duke's Place)/What Really Happened in the Cornfields Is That the Birds Made Music All the Day and so I Let a Song Go out of My Heart at Duke's Place.midi,data/audio/studio/Abdullah Ibrahim/Ode to Duke Ellington (At Duke's Place)/What Really Happened in the Cornfields Is That the Birds Made Music All the Day and so I Let a Song Go out of My Heart at Duke's Place.mp3,https://www.youtube.com/watch?v=D_jIJ7r3kEw,393.696,0,393,val,train,train,train,fb7f53f4-56f3-4148-8273-bc0ed50fb4b2,6d3733e3-4424-474a-8e91-f515a82a7d79,fd64e185-9973-44d5-ad09-5d5562804292,2e4d46cd-a486-3e31-a74e-22e2885b4889,85b7531b-8779-4ff2-8f0b-8d75109d4c1c,0.3972780298120544,135
411,749,Ellis Marsalis,Ruminations in New York,After,studio,data/midi/studio/Ellis Marsalis/Ruminations in New York/After.midi,data/audio/studio/Ellis Marsalis/Ruminations in New York/After.mp3,https://www.youtube.com/watch?v=qUhAmxo_AaM,270.0,0,270,train,train,train,train,0b9430e6-33d2-4a09-9446-13eb43ef5647,d937b6ce-b95b-419a-bb6c-10ec2fce0bf0,c28999ee-ff26-4825-be24-b466e7b32821,a512257e-d44e-36b5-98a9-1dd32ba1914e,bbc870e2-a23e-4d34-997e-a24a37ddb1d7,0.9217466493731084,204
412,752,Oscar Peterson,1951,For You,studio,data/midi/studio/Oscar Peterson/1951/For You.midi,data/audio/studio/Oscar Peterson/1951/For You.mp3,https://www.youtube.com/watch?v=otEzlcf8eq8,126.984,0,127,train,train,train,test,996670bd-93d3-4590-9eed-aee4d0ad8f1a,716d857a-d921-4c5b-b12f-db98f1f04839,ed801bdd-f057-41c0-94fb-76cb5676cd59,0615b36e-0548-3191-a4d8-8f64cdebbf4d,e8551b30-8cca-4ed4-a5d2-876d29afbeed,0.8426834052569635,190
413,753,Dick Hyman,Dick Hyman Plays Fats Waller,Bach Up to Me,studio,data/midi/studio/Dick Hyman/Dick Hyman Plays Fats Waller/Bach Up to Me.midi,data/audio/studio/Dick Hyman/Dick Hyman Plays Fats Waller/Bach Up to Me.mp3,https://www.youtube.com/watch?v=BzX3u8TayPs,157.872,0,157,train,train,train,train,28cdca83-f49e-4af3-81ce-55e31ec0985f,ff90bf37-c8b8-4a3c-9c73-1c4a9cce25ad,dab1ad75-3ea3-4071-91c4-7a66475599d4,4a1c4710-c7c4-3e06-b943-944089239519,bfb770bf-d15c-4b7c-8c8a-76b71617895f,0.9082937522835222,172
