id,artist,album,title,recording_condition,midi_filepath,mp3_filepath,youtube_url,duration_sec,performance_start_sec,performance_end_sec,split,acoust_id,mb_album_id,mb_artist_id,mb_track_id,mb_recording_id,agreement,discogs_idx
855,Hank Jones,Handful Of Keys,"How Ya, Baby  - Instrumental",studio,"data/midi/studio/Hank Jones/Handful Of Keys/How Ya, Baby  - Instrumental.midi","data/audio/studio/Hank Jones/Handful Of Keys/How Ya, Baby  - Instrumental.mp3",https://www.youtube.com/watch?v=D0Uc1t8R9Sw,192.408,0,192,train,47b5e6fd-e187-4dc5-95a7-79447ab73b40,3836130b-cdca-4ea2-93b7-b95ba5ec6896,80d610fe-7771-4226-aa9b-950944791698,6c72a37d-4478-303c-8e35-a182fd1ae691,3ff73036-90f7-43ce-a3bc-f73575aaafcc,0.8513566653558791,128
856,Art Tatum,The Complete Capitol Recordings (Vol. One),"Melody In F, Opus 3, No. 1",studio,"data/midi/studio/Art Tatum/The Complete Capitol Recordings (Vol. One)/Melody In F, Opus 3, No. 1.midi","data/audio/studio/Art Tatum/The Complete Capitol Recordings (Vol. One)/Melody In F, Opus 3, No. 1.mp3",https://www.youtube.com/watch?v=mScomSb81hE,201.264,0,201,train,06dd685d-4263-47e0-a0fd-b51003dd8b30,ef3e0d7b-de4a-41c9-97e9-f7b960daa2c3,e073f6af-d696-4340-b847-e81fabc4d55b,971f5e22-2a44-3c0f-b1f0-9843ba01b577,13d8d586-61db-4a4e-9cfc-4f081a956ea3,0.8304751930881004,211
857,Denny Zeitlin,Wherever You Are,Wherever You Are,studio,data/midi/studio/Denny Zeitlin/Wherever You Are/Wherever You Are.midi,data/audio/studio/Denny Zeitlin/Wherever You Are/Wherever You Are.mp3,https://www.youtube.com/watch?v=bMAFpmzUMy0,271.152,0,271,train,64f2c9a3-c642-4ca9-8d37-6c69d3cd9fe5,6bc3df84-7362-43dd-bfc4-bfbec4df415d,46c4e7e3-445b-4f45-8cc9-e7709a8a199c,cf465410-e730-3ea3-936b-a3e9c0079122,0c3c7ac5-9127-4024-bec5-f147abc3de39,0.8959212376933896,221
858,Art Tatum,"The Art Tatum Solo Masterpieces, Vol. 7",Moon Song,studio,"data/midi/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 7/Moon Song.midi","data/audio/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 7/Moon Song.mp3",https://www.youtube.com/watch?v=bj1_W10Rgn0,278.952,0,279,train,,0bf8a7ae-c35a-4e44-9dcb-d758eef9cd4f,e073f6af-d696-4340-b847-e81fabc4d55b,752af550-e670-3788-b671-f26cff0496ef,bd255366-e835-49ae-a008-7a60acaad0cb,0.9091538328430525,56
859,Dick Hyman,September Song - Dick Hyman Plays the Music of Kurt Weill,Green-up Time,studio,data/midi/studio/Dick Hyman/September Song - Dick Hyman Plays the Music of Kurt Weill/Green-up Time.midi,data/audio/studio/Dick Hyman/September Song - Dick Hyman Plays the Music of Kurt Weill/Green-up Time.mp3,https://www.youtube.com/watch?v=l3_47qO92zw,144.672,0,144,train,,,,,,0.9298061812467261,60
860,David Berkman,Plays the Music of John Coltrane and Pete Seeger,Moment's Notice,studio,data/midi/studio/David Berkman/Plays the Music of John Coltrane and Pete Seeger/Moment's Notice.midi,data/audio/studio/David Berkman/Plays the Music of John Coltrane and Pete Seeger/Moment's Notice.mp3,https://www.youtube.com/watch?v=UrMzaVyJPHM,234.0,0,234,train,,,,,,0.928115015974441,10
861,Simon Mulligan,"American Songbook, Vol. 2",If I Loved You (From 'Carousel'),studio,"data/midi/studio/Simon Mulligan/American Songbook, Vol. 2/If I Loved You (From 'Carousel').midi","data/audio/studio/Simon Mulligan/American Songbook, Vol. 2/If I Loved You (From 'Carousel').mp3",https://www.youtube.com/watch?v=7JsocsUG-dM,330.24,0,330,train,,,,,,0.9445121951219512,79
862,Dick Hyman,September Song - Dick Hyman Plays the Music of Kurt Weill,Speak Low,studio,data/midi/studio/Dick Hyman/September Song - Dick Hyman Plays the Music of Kurt Weill/Speak Low.midi,data/audio/studio/Dick Hyman/September Song - Dick Hyman Plays the Music of Kurt Weill/Speak Low.mp3,https://www.youtube.com/watch?v=CsHpOeTKTWg,115.128,0,115,train,,,,,,0.8648363252375924,60
863,Art Tatum,"The Art Tatum Solo Masterpieces, Vol. 2",September Song,studio,"data/midi/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 2/September Song.midi","data/audio/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 2/September Song.mp3",https://www.youtube.com/watch?v=PuGYtWM7s14,248.232,0,248,train,,,,,,0.906527868141401,218
864,Dave McKenna,Dave Fingers McKenna,My Melancholy Baby,studio,data/midi/studio/Dave McKenna/Dave Fingers McKenna/My Melancholy Baby.midi,data/audio/studio/Dave McKenna/Dave Fingers McKenna/My Melancholy Baby.mp3,https://www.youtube.com/watch?v=GAM-3PjNl-M,341.04,0,341,train,e25da4ea-2439-4917-afa3-f576bf5fe5b8,c00dae75-1840-46fd-95bc-1929a6206141,a048dfa0-5ce1-40ca-bcdf-56f9d56b32ae,dd31071a-2924-41b3-971c-4bd3964da967,b2038ef5-988e-4153-8ed1-7db68c6953e4,0.8467222134884452,12
865,Eric Reed,Mercy and Grace,Amen,studio,data/midi/studio/Eric Reed/Mercy and Grace/Amen.midi,data/audio/studio/Eric Reed/Mercy and Grace/Amen.mp3,https://www.youtube.com/watch?v=ICsFZwP15ik,179.424,0,179,train,,,,,,0.880701754385965,103
866,Tete Montoliu,The Music I Like To Play - Vol.2,Parker's Mood,studio,data/midi/studio/Tete Montoliu/The Music I Like To Play - Vol.2/Parker's Mood.midi,data/audio/studio/Tete Montoliu/The Music I Like To Play - Vol.2/Parker's Mood.mp3,https://www.youtube.com/watch?v=gMDJW8Is_vs,305.04,0,305,train,,,,,,0.960179193628671,235
867,Dick Hyman,Dick Hyman Plays Fats Waller,Ain't Misbehavin',studio,data/midi/studio/Dick Hyman/Dick Hyman Plays Fats Waller/Ain't Misbehavin'.midi,data/audio/studio/Dick Hyman/Dick Hyman Plays Fats Waller/Ain't Misbehavin'.mp3,https://www.youtube.com/watch?v=2uZcbDVVUmE,354.144,0,354,train,457f9c7b-de3f-4051-9f76-c62ac9a2c2df,ff90bf37-c8b8-4a3c-9c73-1c4a9cce25ad,dab1ad75-3ea3-4071-91c4-7a66475599d4,4fffb10c-00ec-3c73-83d0-2be4bc48802d,b7d5f0a2-8821-4b6a-afec-d8568170d250,0.9306431273644388,172
868,Oscar Peterson,"Exclusively for My Friends -  My Favorite Instrument, Vol. IV",Take the 'A' Train - Live,studio,"data/midi/studio/Oscar Peterson/Exclusively for My Friends -  My Favorite Instrument, Vol. IV/Take the 'A' Train - Live.midi","data/audio/studio/Oscar Peterson/Exclusively for My Friends -  My Favorite Instrument, Vol. IV/Take the 'A' Train - Live.mp3",https://www.youtube.com/watch?v=nkbsGNFtgh8,157.608,0,157,train,,,,,,0.8563746358951377,90
869,Harold Mabern,Joy Spring,Dat Dere,studio,data/midi/studio/Harold Mabern/Joy Spring/Dat Dere.midi,data/audio/studio/Harold Mabern/Joy Spring/Dat Dere.mp3,https://www.youtube.com/watch?v=ZHmNjhXAFS4,502.656,0,498,train,b0050364-594f-4bdd-99dc-d1fe486e6fec,26660ee7-1617-4a04-8c23-8756e72b29f1,b33420e0-1eba-4fa1-9d5c-3a8d8af79ee8,a965b2e2-c672-4b1b-bfc2-3aee705c01b6,d2698e39-2ae0-4fbc-a0af-206420968510,0.8777828957469676,3
870,George Colligan,Nation Divided,Street Fight,studio,data/midi/studio/George Colligan/Nation Divided/Street Fight.midi,data/audio/studio/George Colligan/Nation Divided/Street Fight.mp3,https://www.youtube.com/watch?v=pE-p-u5YU1A,162.216,0,162,train,,,,,,0.7456986197768954,192
871,Roland Hanna,Solo Piano,A Little Sweetenin' for Sweden,studio,data/midi/studio/Roland Hanna/Solo Piano/A Little Sweetenin' for Sweden.midi,data/audio/studio/Roland Hanna/Solo Piano/A Little Sweetenin' for Sweden.mp3,https://www.youtube.com/watch?v=poWAcqv3vvE,220.944,0,221,train,,,,,,0.9572515079989509,191
872,Beegie Adair,Best Of Beegie Adair -  Solo Piano Performances,Begin The Beguine,studio,data/midi/studio/Beegie Adair/Best Of Beegie Adair -  Solo Piano Performances/Begin The Beguine.midi,data/audio/studio/Beegie Adair/Best Of Beegie Adair -  Solo Piano Performances/Begin The Beguine.mp3,https://www.youtube.com/watch?v=szKSTHxGS2E,322.56,0,322,train,,,,,,0.8803688425139529,179
873,Art Tatum,The Complete Capitol Recordings (Vol. One),Sweet Lorraine,studio,data/midi/studio/Art Tatum/The Complete Capitol Recordings (Vol. One)/Sweet Lorraine.midi,data/audio/studio/Art Tatum/The Complete Capitol Recordings (Vol. One)/Sweet Lorraine.mp3,https://www.youtube.com/watch?v=0Nd96XRNW2c,159.12,0,159,train,,ef3e0d7b-de4a-41c9-97e9-f7b960daa2c3,e073f6af-d696-4340-b847-e81fabc4d55b,be3b0f2a-c09e-3a9d-ad2b-ea1ff8ef00e0,ff130574-6c5c-4a9d-b4b3-908d493fc552,0.899929692992735,211
874,Michel Legrand,Michel Legrand by Michel Legrand,You must believe in Spring (from 'Les demoiselles de Rochefort'),studio,data/midi/studio/Michel Legrand/Michel Legrand by Michel Legrand/You must believe in Spring (from 'Les demoiselles de Rochefort').midi,data/audio/studio/Michel Legrand/Michel Legrand by Michel Legrand/You must believe in Spring (from 'Les demoiselles de Rochefort').mp3,https://www.youtube.com/watch?v=cYtaj6rLAQU,374.352,0,374,train,,ba1b8854-4ea6-46aa-ab95-daced704a0c6,2c330f54-9245-488b-b678-dc8a236d06b3,b4c8b885-75d2-3290-b7d3-0ec053a1a499,379dcc70-a723-4719-9d5c-126a96f0e336,0.9130050132704216,230
875,Alan Pasqua,Russian Peasant,"It's A Long, Long Winter",studio,"data/midi/studio/Alan Pasqua/Russian Peasant/It's A Long, Long Winter.midi","data/audio/studio/Alan Pasqua/Russian Peasant/It's A Long, Long Winter.mp3",https://www.youtube.com/watch?v=HOdT7wdKvko,494.592,0,494,train,,,,,,0.7269781931464174,127
876,Dick Hyman,Century Of Jazz Piano 5cd+dvd,Django,studio,data/midi/studio/Dick Hyman/Century Of Jazz Piano 5cd+dvd/Django.midi,data/audio/studio/Dick Hyman/Century Of Jazz Piano 5cd+dvd/Django.mp3,https://www.youtube.com/watch?v=e7dEtTac_Ak,426.312,0,426,train,,,,,,0.925542246681774,121
877,Abdullah Ibrahim,Dream Time,Trieste My Love,studio,data/midi/studio/Abdullah Ibrahim/Dream Time/Trieste My Love.midi,data/audio/studio/Abdullah Ibrahim/Dream Time/Trieste My Love.mp3,https://www.youtube.com/watch?v=TvRwrp0sbzA,72.144,0,72,train,,,,,,0.9337748344370861,238
878,Jessica Williams,Solo Piano Compositions,Innocence - for Mary Lou Wiliams,studio,data/midi/studio/Jessica Williams/Solo Piano Compositions/Innocence - for Mary Lou Wiliams.midi,data/audio/studio/Jessica Williams/Solo Piano Compositions/Innocence - for Mary Lou Wiliams.mp3,https://www.youtube.com/watch?v=HnwJOdgJuWw,438.912,0,438,train,,,,,,0.8644102564102565,208
879,Duke Jordan,One For The Library,No Problem,studio,data/midi/studio/Duke Jordan/One For The Library/No Problem.midi,data/audio/studio/Duke Jordan/One For The Library/No Problem.mp3,https://www.youtube.com/watch?v=QkY0w3h18Ng,215.952,0,216,train,,,,,,0.8981793661496966,23
880,Cyrus Chestnut,"Blessed Quietness -  A Collection Of Hymns, Spirituals And Carols","Holy, Holy, Holy",studio,"data/midi/studio/Cyrus Chestnut/Blessed Quietness -  A Collection Of Hymns, Spirituals And Carols/Holy, Holy, Holy.midi","data/audio/studio/Cyrus Chestnut/Blessed Quietness -  A Collection Of Hymns, Spirituals And Carols/Holy, Holy, Holy.mp3",https://www.youtube.com/watch?v=Npx1sqLB0Xg,256.392,0,256,train,8a67ca28-173b-4d1e-b59a-59f4842fd7a4,bdd18008-2a6b-4b1b-9b86-55236270baa9,4bec6c76-e5fd-4cf2-99d9-52befa313986,34a9b0eb-5282-3f7d-bece-6a456394bd76,006436b5-782c-4622-a8f6-c77f8907ba5c,0.8701646878590579,169
881,Fred Hersch,Songs From Home,After You've Gone,studio,data/midi/studio/Fred Hersch/Songs From Home/After You've Gone.midi,data/audio/studio/Fred Hersch/Songs From Home/After You've Gone.mp3,https://www.youtube.com/watch?v=TP7gS8xP-yU,315.792,0,315,train,ce76fde2-6ca9-43fd-ade1-c45770ecc4d3,1e890175-3d67-4fc1-a8af-3120619d671d,f573100a-b05b-4286-83f0-5620adf73695,41b2850f-cd12-4511-8f28-4d55c0f95330,242b279d-7f8f-4b99-a002-5c3c0119ccd5,0.9248854353456863,197
882,Kenny Barron,"Oscar, With Love -  The Songs of Oscar Peterson",Ballad for Benny Carter,studio,"data/midi/studio/Kenny Barron/Oscar, With Love -  The Songs of Oscar Peterson/Ballad for Benny Carter.midi","data/audio/studio/Kenny Barron/Oscar, With Love -  The Songs of Oscar Peterson/Ballad for Benny Carter.mp3",https://www.youtube.com/watch?v=kfEDMwoPf2I,531.792,0,531,train,1afb5636-7428-4af0-bc2d-490121907f66,bf9c8997-593a-4a43-a617-03136dc5a903,6b2e6e7c-4289-447c-a3dc-120e386da267,d8f41959-177e-4535-af56-33c39afce7dd,d50f50ef-3f91-4130-8e72-bb89ec49cce1,0.8846694796061885,254
883,George Shearing,The Shearing Piano,Memories Of You,studio,data/midi/studio/George Shearing/The Shearing Piano/Memories Of You.midi,data/audio/studio/George Shearing/The Shearing Piano/Memories Of You.mp3,https://www.youtube.com/watch?v=er-kQW7YsFw,263.832,0,263,train,b8d0c8af-df4f-4261-88b7-848b39ab8de6,29ae73cf-1a8a-420d-a03d-116f48fe853a,ef83af4c-4da9-47d1-b9bd-df9db18b28e9,eb979ac0-856f-42cc-9d9c-27f2112a759d,8554591f-bc09-43e7-b527-cb04774e2a0b,0.8380474452554745,16
884,Gonzalo Rubalcaba,Solo,Rezo (Praise Be!),studio,data/midi/studio/Gonzalo Rubalcaba/Solo/Rezo (Praise Be!).midi,data/audio/studio/Gonzalo Rubalcaba/Solo/Rezo (Praise Be!).mp3,https://www.youtube.com/watch?v=SXx_8NLPOR4,97.704,0,97,train,a610ee74-71b2-44f1-a343-1a4ed0b93135,4d0f1587-38a7-4f89-8a12-5d80dfeea8d5,70053535-a3ae-4aad-a6cd-68c55085b843,54fc1463-2dcd-4398-ab1f-c0425d92757f,91dabd6a-f213-4000-a82b-70635f02eb1c,0.8751191611058151,30
885,Dick Hyman,Century Of Jazz Piano 5cd+dvd,Is He Blue,studio,data/midi/studio/Dick Hyman/Century Of Jazz Piano 5cd+dvd/Is He Blue.midi,data/audio/studio/Dick Hyman/Century Of Jazz Piano 5cd+dvd/Is He Blue.mp3,https://www.youtube.com/watch?v=LdAMCNRB1wU,55.176,0,55,train,6dc25a5f-d461-4be5-87b8-9f84b450633e,6ee1cbf7-67c4-48c6-926e-52248b4c95f3,dab1ad75-3ea3-4071-91c4-7a66475599d4,c8509e80-8a5b-4cb2-9108-c9258a6a367a,14b9eebf-955e-4e3a-ad32-c4dbdbd9a74f,0.9364069952305246,121
886,Barry Harris,Listen To Barry Harris...Solo Piano (Reissue),I Didn't Know What Time It Was,studio,data/midi/studio/Barry Harris/Listen To Barry Harris...Solo Piano (Reissue)/I Didn't Know What Time It Was.midi,data/audio/studio/Barry Harris/Listen To Barry Harris...Solo Piano (Reissue)/I Didn't Know What Time It Was.mp3,https://www.youtube.com/watch?v=pvIzpST64BI,295.296,0,295,train,300d3c19-c609-4310-ae2a-26228655a6f5,ec8097ac-1e64-47ca-9d75-d5c3e118542b,413ad03f-d419-43f8-90e2-c24306b965fe,a4ec83f2-3392-47a1-ac0d-aaf2004e26dd,fb656632-e06f-4e68-ac8f-7b16364e67d3,0.9157597742845627,68
887,Dick Hyman,Century Of Jazz Piano 5cd+dvd,Onyx Mood,studio,data/midi/studio/Dick Hyman/Century Of Jazz Piano 5cd+dvd/Onyx Mood.midi,data/audio/studio/Dick Hyman/Century Of Jazz Piano 5cd+dvd/Onyx Mood.mp3,https://www.youtube.com/watch?v=3rwaLBXerfk,56.424,0,56,train,d6690666-4b26-4c01-aa84-ee65a949f122,6ee1cbf7-67c4-48c6-926e-52248b4c95f3,dab1ad75-3ea3-4071-91c4-7a66475599d4,a9e4de22-5559-410b-8fdf-497f39790d9c,9cd946ce-ae7d-4fd0-8218-4870c42956cf,0.932484076433121,121
888,Art Tatum,"The Art Tatum Solo Masterpieces, Vol. 6",There's A Small Hotel,studio,"data/midi/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 6/There's A Small Hotel.midi","data/audio/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 6/There's A Small Hotel.mp3",https://www.youtube.com/watch?v=wUCrtIJGoiQ,307.752,0,307,train,bb0e8f48-c3e8-4493-a635-76c116a861f5,096dda47-78c8-4f4f-a130-b673dad90198,e073f6af-d696-4340-b847-e81fabc4d55b,249d85a9-7fce-390b-8f84-845359e1eb02,e127b5c6-c3fd-422f-82d9-a57b5fc984c2,0.8947821594627174,225
889,Gerald Clayton,Bells On Sand,My Ideal 2,studio,data/midi/studio/Gerald Clayton/Bells On Sand/My Ideal 2.midi,data/audio/studio/Gerald Clayton/Bells On Sand/My Ideal 2.mp3,https://www.youtube.com/watch?v=kb47y2BcKUI,325.776,0,325,train,ee254789-f9a8-4990-b805-9d3e4e0da126,fc01b77f-b4be-44ed-8f71-074144c518b6,795071f0-f110-41c8-aaee-f5ea7f460a4d,be1ca6b0-9a1d-45c3-88f2-d90fa9c47813,eef7f083-1b64-4d1c-8a9a-2dcb075c33f2,0.9006298110566829,166
890,Duke Jordan,One For The Library,Three Little Words,studio,data/midi/studio/Duke Jordan/One For The Library/Three Little Words.midi,data/audio/studio/Duke Jordan/One For The Library/Three Little Words.mp3,https://www.youtube.com/watch?v=LzpnA3TzCaI,189.072,0,189,train,,,,,,0.8869143780290791,23
891,Tete Montoliu,The Music I Like To Play - Vol. 4,Soul Eyes,studio,data/midi/studio/Tete Montoliu/The Music I Like To Play - Vol. 4/Soul Eyes.midi,data/audio/studio/Tete Montoliu/The Music I Like To Play - Vol. 4/Soul Eyes.mp3,https://www.youtube.com/watch?v=l0cvb_9lEGc,495.024,0,495,train,,,,,,0.9644139732288606,80
892,McCoy Tyner,Soliloquy,Lonnie's Lament,studio,data/midi/studio/McCoy Tyner/Soliloquy/Lonnie's Lament.midi,data/audio/studio/McCoy Tyner/Soliloquy/Lonnie's Lament.mp3,https://www.youtube.com/watch?v=HNHMNpQx6Q4,360.12,0,360,train,04a93e83-e2cb-42d0-acda-9edcf8dd997c,cd548e95-7af7-45f9-b5a1-416ed41bd604,22fe7b6f-af38-458e-87bd-8971e7a2912e,d9257f6d-65e8-3cf9-b114-8690b4e0ddfb,63c0ac57-0dae-4829-ad9d-df0a6703a8b5,0.9009483667017913,48
893,Cedar Walton,Underground Memoirs,Sophisticated Lady,studio,data/midi/studio/Cedar Walton/Underground Memoirs/Sophisticated Lady.midi,data/audio/studio/Cedar Walton/Underground Memoirs/Sophisticated Lady.mp3,https://www.youtube.com/watch?v=pHQI2RZO4bg,346.536,0,346,train,,,,,,0.8845047266748869,27
894,Marcus Roberts,Marcus Roberts -  The Joy of Joplin,From Rags to Riches - Instrumental,studio,data/midi/studio/Marcus Roberts/Marcus Roberts -  The Joy of Joplin/From Rags to Riches - Instrumental.midi,data/audio/studio/Marcus Roberts/Marcus Roberts -  The Joy of Joplin/From Rags to Riches - Instrumental.mp3,https://www.youtube.com/watch?v=akZgJOPrsqY,194.832,0,194,train,54adbcaa-0e10-42ac-89a4-6f95237cc5f1,74d64a18-03ff-4ce7-9e8c-874721bacc8f,844251d8-4d86-473b-a376-ca9d1d145ac5,8ade4ed9-c0ed-3343-a3e5-fc49368fc758,ce7aacd9-f8cd-4f77-933e-2dc61b353759,0.9098583056979198,125
895,Dave McKenna,Dave Fingers McKenna,Somebody Else Is Taking My Place,studio,data/midi/studio/Dave McKenna/Dave Fingers McKenna/Somebody Else Is Taking My Place.midi,data/audio/studio/Dave McKenna/Dave Fingers McKenna/Somebody Else Is Taking My Place.mp3,https://www.youtube.com/watch?v=IcRh0DCfI5M,220.176,0,220,train,214163e0-0711-4e45-ba5f-14a2e9b51e09,c00dae75-1840-46fd-95bc-1929a6206141,a048dfa0-5ce1-40ca-bcdf-56f9d56b32ae,3d136db2-3950-446c-8c29-f3bbd10f7634,e036fea5-034b-4b6d-8ed3-6278ad51cef8,0.8391332895600788,12
896,Hank Jones,SOLO 1976 A Tribute to Duke Ellington,Do Nothin' Till You Hear From Me,studio,data/midi/studio/Hank Jones/SOLO 1976 A Tribute to Duke Ellington/Do Nothin' Till You Hear From Me.midi,data/audio/studio/Hank Jones/SOLO 1976 A Tribute to Duke Ellington/Do Nothin' Till You Hear From Me.mp3,https://www.youtube.com/watch?v=Rus2rEJCxM8,222.336,0,222,train,f7761f69-562e-44ad-87d8-fbd32dd611cb,55b7f2e2-d0b8-41a0-a66f-9e1b2540a951,80d610fe-7771-4226-aa9b-950944791698,bd5fef29-cb72-38c1-b287-9302bb57d88c,a437fc98-7af8-45a8-9aa5-dc38816c7790,0.8929384965831435,174
897,Roland Hanna,Duke Ellington Piano Solos,In A Sentimental Mood,studio,data/midi/studio/Roland Hanna/Duke Ellington Piano Solos/In A Sentimental Mood.midi,data/audio/studio/Roland Hanna/Duke Ellington Piano Solos/In A Sentimental Mood.mp3,https://www.youtube.com/watch?v=4WIBDaWMZDg,224.256,0,224,train,d1aadf94-fbee-466e-ae1f-b958052801fc,e51dd2e5-681b-4260-9941-64d85a061981,7af9292e-dde2-4684-a758-ce9064aedd38,0a7d640d-d12d-4949-b3f7-9032e7941fbb,ae059596-9f65-46dd-88be-2db2a5352b07,0.9106566200215285,52
898,Erroll Garner,Soliloquy,No More Time,studio,data/midi/studio/Erroll Garner/Soliloquy/No More Time.midi,data/audio/studio/Erroll Garner/Soliloquy/No More Time.mp3,https://www.youtube.com/watch?v=9za9SWLBzJI,392.784,0,392,train,554ee4c4-d225-4327-b55e-b05d7706391e,4a9a2d8a-8d75-4ce7-9486-8d5d82e5f971,75bd5186-9d89-4da9-95de-fce055c28895,5081707b-9913-407e-a7b9-83f383f959b4,ccb77c57-4e2c-4aec-991e-9b6aa7f6add8,0.861257530120482,251
899,Dick Hyman,Century Of Jazz Piano 5cd+dvd,The Last Word,studio,data/midi/studio/Dick Hyman/Century Of Jazz Piano 5cd+dvd/The Last Word.midi,data/audio/studio/Dick Hyman/Century Of Jazz Piano 5cd+dvd/The Last Word.mp3,https://www.youtube.com/watch?v=4s_c7BUAOOo,156.432,0,156,train,,,,,,0.9415067852129153,121
900,Dave McKenna,This Is New -  Teddi King Sings Ira Gershwin,Long Ago And Far Away (Dave McKenna Piano Solo),studio,data/midi/studio/Dave McKenna/This Is New -  Teddi King Sings Ira Gershwin/Long Ago And Far Away (Dave McKenna Piano Solo).midi,data/audio/studio/Dave McKenna/This Is New -  Teddi King Sings Ira Gershwin/Long Ago And Far Away (Dave McKenna Piano Solo).mp3,https://www.youtube.com/watch?v=iWFeUjDjxv4,202.896,0,202,train,,,,,,0.8638195004029008,101
901,George Shearing,Piano,Children's Waltz,studio,data/midi/studio/George Shearing/Piano/Children's Waltz.midi,data/audio/studio/George Shearing/Piano/Children's Waltz.mp3,https://www.youtube.com/watch?v=1sKWVuf-HBU,243.264,0,243,train,c4617409-d97f-4f2f-b974-bd0c599de112,b945ca22-e8da-4457-bf99-9ee56805a2e2,ef83af4c-4da9-47d1-b9bd-df9db18b28e9,9d37a7bf-9a0c-3b4f-8e72-57762541a293,30dd5e15-2e74-4ceb-9422-27e0a0797edc,0.9155555555555556,83
902,Simon Mulligan,"Cole Porter on a Steinway, Vol. 1",Ev'ry Time We Say Goodbye,studio,"data/midi/studio/Simon Mulligan/Cole Porter on a Steinway, Vol. 1/Ev'ry Time We Say Goodbye.midi","data/audio/studio/Simon Mulligan/Cole Porter on a Steinway, Vol. 1/Ev'ry Time We Say Goodbye.mp3",https://www.youtube.com/watch?v=OL5OCoG-5E0,321.744,0,321,train,,,,,,0.943289224952741,38
903,Ramsey Lewis,"Oscar, With Love -  The Songs of Oscar Peterson",If I Love Again,studio,"data/midi/studio/Ramsey Lewis/Oscar, With Love -  The Songs of Oscar Peterson/If I Love Again.midi","data/audio/studio/Ramsey Lewis/Oscar, With Love -  The Songs of Oscar Peterson/If I Love Again.mp3",https://www.youtube.com/watch?v=dYcdOzkdy_0,180.336,0,180,train,,,,,,0.8584110075454949,252
904,Erroll Garner,Solo Time! The Erroll Garner Collection Vols. 4 & 5,Old Man River,studio,data/midi/studio/Erroll Garner/Solo Time! The Erroll Garner Collection Vols. 4 & 5/Old Man River.midi,data/audio/studio/Erroll Garner/Solo Time! The Erroll Garner Collection Vols. 4 & 5/Old Man River.mp3,https://www.youtube.com/watch?v=Gc_hjoKCHIY,411.528,0,411,train,03d6b809-9e2b-4092-9931-3ab5f388c494,b87aea54-653a-4a63-b364-8effc6f4dd4c,75bd5186-9d89-4da9-95de-fce055c28895,acf69b9b-9188-3292-8d44-ebd1d8d7ab91,b9b00570-11d2-4220-9e08-75b65ddeef4a,0.8845604903030813,42
905,Phineas Newborn Jr,Solo Piano,Serenade in Blue  Where Is the Love,studio,data/midi/studio/Phineas Newborn Jr/Solo Piano/Serenade in Blue  Where Is the Love.midi,data/audio/studio/Phineas Newborn Jr/Solo Piano/Serenade in Blue  Where Is the Love.mp3,https://www.youtube.com/watch?v=h1co0ytEx0A,225.6,0,225,train,,,,,,0.8634482758620691,107
906,Dick Hyman,Autumn in New York - Dick Hyman Plays the Music of Vernon Duke,Cabin in the Sky,studio,data/midi/studio/Dick Hyman/Autumn in New York - Dick Hyman Plays the Music of Vernon Duke/Cabin in the Sky.midi,data/audio/studio/Dick Hyman/Autumn in New York - Dick Hyman Plays the Music of Vernon Duke/Cabin in the Sky.mp3,https://www.youtube.com/watch?v=MxAI3cYYDHA,168.48,0,168,train,,,,,,0.8969465648854962,58
